Empresa,ecopetrol sa,mansarovar energy colombia ltd,occidental de colombia inc,parex resources colombia,lewis energy colombia,union temporal omega energy,cepsa colombia sa cepcolsa,equion energia ltd,perenco colombia limited,colombia energy development,dcx sas,hocol sa,emerald energy de colombia plc,petroleos sudamericanos,frontera energy,verano energy (barbados) limited,new granada energy co,canacol energy colombia sas,cne oil and gas sas,grupo c&c energia (barbados) sucursal colombia,interoil colombia exploration and production,las quinchas resource corp,oiru corporation,vetra exploracion y produccion colombia sas,geopark colombia pn sa,pacific stratus energy,tabasco oil company,gran tierra energy colombia ltd,petroleos del norte sa,union temporal midas,conocophillips colombia ventures limited,geoproduction oil & gas company,cinco ranch petroleum colombia inc sucursal colombia,ongc videsh limited,tecpetrol colombia sas,bc exploracion y produccion de hidrocarburos sl,hupecol llc,iberoamericana de hidrocarburos cq exploracion y produccion sas,wattle petroleum company sas,amerisur exploracion colombia,gas petroleo y derivados de colombia sas petrocolombia sas,petrosantander (colombia) inc,kappa resources colombia ltd,ecopetrol,sogomy energy,ecopetrol llanos,meta petroleum,alange energy,petrominerales colombia ltd,nikoil energy corp,cepsa colombia sa,p1 energy delta corp,well logging,petrotesting colombia sa,santa maria petroleum inc,sipetrol sa,union temporal moriche ( pacific stratus energy),exxon mobil,petropuli ltda,union temporal ii&b,compañia operadora petrocolombia sas copp,consorcio campos de produccion,turkish petroleum international company,maurel & prom colombia bv,panatlantic colombia ltd sucursal en colombia,ingenieria construcciones y equipos conequipos ing sas,comtrol colombia sa,omniaenergy inc sucursal colombia en reorganizacion,carrao energy sa sucursal colomiba,lagosur petroleum colombia inc sucursal colombia,tpl colombia ltd sucursal colombia,invepetrol limited colombia,petroleos colombianos sa,"suelopetrol, ca sucursal colombia",c&c energia,cepcolsa,petrobras colombia limited,union temporal mocan sas,petrolifera,omega energy colombia,drilling and workover services ltda,clean energy resources sa,mompos oil company inc,union temporal petrocaribe sa,nct energy group,copp sa,petrolco sa,union temporal moriche (pacific stratus energy),union temporal ijp,ut mocam
Julio_2017,472741.43935483875,30160.326451612902,43061.967741935485,10432.064516129032,436.90193548387094,349.3283870967742,17947.214516129032,40885.29032258064,21576.53,3895.2803225806456,32.57612903225807,21288.13,1722.2254838709675,998.16,23939.322580645156,1373.1612903225807,50243.46290322581,2181.7987096774195,1102.7096774193549,4058.1232258064524,809.1890322580646,1623.2529032258067,982.1232258064515,8729.03677419355,48036.740000000005,7434.483870967742,129.1612903225806,20041.91451612903,1164.794193548387,10493.928064516127,21.84903225806452,3.18483870967742,34.13612903225807,0.0,1534.6725806451616,0.0,2140.739677419354,375.34129032258073,0.2738709677419355,2357.064516129032,28.69354838709678,2024.8903225806446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agosto_2017,471383.5645161291,29433.322258064516,47975.6129032258,9208.903225806453,489.83580645161294,363.09,18146.299677419356,40038.032258064515,21454.426774193547,3741.81129032258,33.76129032258064,21832.1929032258,1706.3235483870967,967.68,23793.123870967742,1284.4516129032259,49489.95161290323,2390.3606451612904,1056.005806451613,3906.130322580645,942.436129032258,1955.8974193548381,935.6032258064517,7751.804838709678,47429.29322580645,7129.890967741936,334.516129032258,30197.74741935484,877.0570967741935,84.67,0.0,2.413870967741935,34.11290322580645,0.0,1443.0741935483866,8.310645161290322,2509.538064516129,374.2974193548387,0.1667741935483871,5835.188709677419,27.86387096774193,1943.2138709677417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Septiembre_2017,467672.7313333333,30145.892333333337,48427.66666666667,7679.133333333334,1462.2196666666664,422.8086666666666,17895.552000000003,38300.5,21385.626333333334,3507.272,51.71566666666667,21586.055999999993,1679.2113333333334,932.794,22807.540666666664,1216.7666666666667,49424.74,2663.904333333333,941.9186666666665,3855.099999999999,1178.6596666666667,1696.8439999999996,1029.7796666666666,8055.304333333334,48949.70366666666,6834.140666666666,297.5666666666667,30411.297666666673,886.8616666666666,193.9803333333333,0.0,2.312333333333334,35.099,0.0,1469.126666666667,0.0,2630.4236666666675,421.427,0.1583333333333333,4022.3696666666665,25.90133333333333,1998.5626666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octubre_2017,469242.5025806452,29479.860645161294,46950.09677419355,10528.709677419354,1304.9506451612904,329.9354838709677,17934.724193548387,42616.83870967742,20839.461612903226,3035.286129032258,51.73806451612904,21442.605483870968,1659.1403225806453,894.7248387096774,22422.38838709678,1289.4516129032256,49821.11258064516,2370.9838709677415,924.8232258064514,3702.7567741935486,1252.5490322580645,1959.2519354838714,1161.5822580645163,9677.972903225806,51140.38419354839,6593.7625806451615,185.5161290322581,31431.103870967738,698.4480645161291,0.0,0.0,1.258064516129032,1.687096774193548,0.0,1451.751935483871,0.0,2406.785161290323,864.3203225806452,0.2403225806451613,6172.654193548387,24.54838709677419,1986.1035483870967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noviembre_2017,466352.796,29407.359,44055.6,10375.966666666667,1256.7899999999997,292.31333333333333,17931.998333333333,42214.66666666667,20876.01366666667,2626.214,48.38333333333333,17258.696999999996,1618.4476666666667,848.3779999999999,21551.63533333334,1306.3333333333333,50421.221666666665,2604.8893333333335,895.8266666666666,3501.015,1239.2546666666667,1588.3930000000003,1004.7066666666667,7502.290333333333,51285.945999999996,6396.465,298.858,32177.753999999997,654.7596666666666,0.0,0.0,1.375666666666667,0.0,941.7366666666666,1435.8916666666669,0.0,2377.907333333333,889.408,0.311,5768.269,19.917,2033.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diciembre_2017,471000.0003225807,29493.53258064516,45913.48064516129,7751.032258064516,1229.4287096774194,449.7383870967742,18116.94903225806,42384.032258064515,20853.861612903227,2591.263225806452,42.11870967741935,20925.915806451616,1715.1190322580646,775.7593548387096,20343.565806451614,1331.7419354838707,52277.405806451614,2577.0132258064514,995.3254838709677,3557.2087096774194,1269.6374193548388,1605.4138709677422,1028.5909677419354,9214.81806451613,54868.05032258064,6165.952580645162,258.3606451612903,34338.66258064517,730.641935483871,0.0,0.0,1.075161290322581,0.0,3072.596774193548,2248.6993548387104,0.0,2497.799354838709,731.201935483871,0.2919354838709677,6029.203225806451,10.96774193548387,1922.5867741935483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enero_2018,464347.5964516129,29537.518387096774,46062.38709677419,8620.193548387098,1150.0583870967741,364.4116129032257,0,40972.67741935483,20734.607096774194,2487.4380645161286,46.14225806451613,19882.41483870968,1772.4432258064517,828.1583870967742,78543.0229032258,1340.483870967742,2781.8141935483873,2601.2832258064514,969.761935483871,0,1225.698064516129,1688.864193548387,0.0,8975.085161290324,55807.16193548387,0,247.1887096774194,33761.988709677426,877.7067741935483,0,0,0.9180645161290323,0,3184.664516129033,3020.968064516129,0,2215.6754838709676,761.2048387096775,1.662903225806452,5881.719677419354,0,1832.4893548387097,0,0,938.4729032258065,0,0,0,0,0.0,17388.023870967743,0,0,0,0,0,0,0,0,0,23.97096774193549,0,0,0,0,0.0,0.8293548387096774,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Febrero_2018,430787.7564285715,29222.029642857142,46908.96428571429,8793.17857142857,1136.9014285714286,225.7196428571429,0,41270.32250000001,21220.140357142856,2297.3260714285716,43.91821428571428,19347.695714285717,2452.550357142857,831.5935714285713,74224.97607142857,1316.892857142857,2611.9507142857146,2581.223928571428,941.9000000000002,0,1163.2096428571429,661.7574999999999,0.0,8617.596071428572,57664.90714285714,0,228.4285714285714,32699.633214285714,827.7817857142858,0,0,0.9921428571428572,0,3207.814285714286,2873.753571428571,0,2211.913928571429,870.5332142857142,0.3,5787.105357142857,0,1970.5421428571426,0,0,906.6182142857144,0,0,0,0,93.60714285714286,17304.861071428575,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0.0,0.8375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marzo_2018,462249.68161290314,28969.720645161295,47094.22580645162,8705.193548387097,1559.0777419354838,303.1445161290323,0,43064.60193548387,21871.452258064517,2191.791290322581,17.74290322580645,19060.289032258064,2712.2038709677418,802.9661290322581,73763.15258064515,845.7741935483872,2563.646129032259,2563.2977419354834,902.657741935484,0,1123.532258064516,1378.752903225806,0.0,8819.804516129032,57296.5906451613,0,192.4477419354839,33589.17612903226,731.1535483870967,0,0,0.922258064516129,0,3168.879677419355,2649.4187096774194,0,2125.3148387096776,951.8167741935484,0.2158064516129032,5525.865483870968,0,1961.8029032258066,0,0,928.5541935483873,0,0,0,0,86.87096774193549,16697.52806451613,0,0,0,0,0,0,0,0,0,25.7741935483871,0,0,0,0,0.0967741935483871,0.2983870967741936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abril_2018,466148.1810000001,29973.477333333336,47273.433333333334,9482.533333333333,1328.049,381.17400000000004,0,42741.75000000001,21718.452333333335,1483.3523333333333,0.0,18441.730333333333,3322.184333333333,819.8580000000001,75348.75133333333,1486.3666666666668,2847.1673333333338,2562.9833333333336,920.353,0,1151.4776666666667,1728.494333333333,0.0,8791.852333333334,59435.97466666666,0,174.7886666666667,33605.52866666667,744.3193333333334,0,0,0.8483333333333333,0,3192.606,2518.472333333333,0,1991.4273333333338,1009.5663333333334,0.2693333333333333,4836.051,0,1857.7076666666665,0,0,954.3886666666666,0,0,0,0,88.54066666666667,16365.331000000002,0,0,0,0,0,0,0,0,0,23.86666666666667,0,0,0,0,0.0,0.146,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayo_2018,472020.02677419357,28135.435483870962,44982.774193548394,9352.870967741936,1181.43,407.3803225806451,0,42264.56,22253.673548387098,2123.7980645161297,0.0,18104.149032258065,3564.5441935483877,761.5645161290322,75384.17096774193,1557.8709677419358,2950.31870967742,2342.689032258065,926.6438709677419,0,1254.7348387096774,1559.911935483871,0.0,8497.289677419354,61568.5193548387,0,123.9612903225807,32736.41838709678,920.9848387096774,0,0,1.057741935483871,0,2710.644838709678,2386.768387096775,0,1848.88,1164.544193548387,0.5151612903225806,3995.689032258064,0,1864.8393548387098,0,0,1020.6112903225805,0,0,0,0,62.15612903225806,15943.53677419355,0,0,0,0,0,0,0,0,0,18.84806451612903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junio_2018,471650.9926666666,27296.26066666666,45665.1,8318.166666666668,1155.0593333333334,430.66966666666667,0,42409.777,22508.848666666672,2027.1656666666668,0.0,17746.552333333333,2635.1676666666667,666.4290000000001,76549.651,1420.028666666667,2921.5400000000004,2627.275333333334,892.0616666666667,0,1220.624,1488.5813333333333,0.0,8759.685333333333,58875.66566666668,0,91.03966666666666,34606.83133333334,838.6846666666667,0,0,1.069666666666667,0,3193.200333333333,2310.0856666666664,0,1611.309666666667,1220.2236666666668,0.1413333333333333,4181.166,0,1864.8310000000004,0,0,943.1460000000001,0,0,0,0,81.96466666666667,15513.087666666665,0,0,0,0,0,0,0,0,0,23.766666666666666,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio_2018,471537.23870967736,27052.88774193548,47433.64516129033,9273.274516129033,1117.0835483870967,429.8783870967742,0,40064.68580645161,21857.330322580645,1893.3787096774195,0.0,19059.015161290325,2348.6267741935485,726.7793548387097,74601.93193548387,1647.6738709677425,2893.5954838709677,2643.5716129032257,858.5883870967742,0,695.6596774193548,696.2209677419354,0.0,9454.843548387098,59717.08935483871,0,154.8945161290323,33329.62838758065,765.4574193548387,0,0,1.125483870967742,0,3184.422580645161,2240.7545161290327,0,1709.386451612903,1290.0319354838712,0.1161290322580645,3909.078709677419,0,1912.8661290322577,0,0,773.6806451612904,0,0,0,0,76.0741935483871,15000.289032258068,0,0,0,0,0,0,0,0,0,39.230000000000004,0,0,0,0,0.0,0.5283870967741935,11.64516129032258,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agosto_2018,473687.6545161291,26615.89870967742,47379.77419354839,9160.977741935485,1101.735806451613,420.5409677419354,0,38799.977419354844,20906.63096774194,1904.8038709677421,0.0,19343.00129032258,4359.241935483871,943.449677419355,74611.75870967741,1712.303548387097,2868.296129032258,2155.554838709678,852.7509677419357,0,602.9990322580645,963.7767741935485,998.0674193548388,8478.996774193549,64387.9806451613,0,231.6322580645162,34344.08483851613,751.3674193548386,0,0,1.159032258064516,0,2996.999032258065,2001.2564516129037,0,1632.941290322581,1225.7716129032258,1.455483870967742,4024.163225806451,0,1818.4258064516127,0,0,0.0,0,0,0,0,73.35967741935484,14935.81741935484,0,0,0,0,0,0,0,0,0,70.56677419354838,0,0,0,0,0.0,0.6154838709677419,114.5161290322581,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Septiembre_2018,473781.67666666664,26137.529333333332,46618.333333333336,10663.669999999998,1084.8466666666668,394.4283333333333,0,39575.73566666667,20973.196333333333,2187.688666666667,0.0,19860.603666666666,4974.682333333333,978.5333333333335,75062.754,1696.8936666666666,2748.421333333333,2248.623333333333,830.6296666666667,0,636.227,1396.1363333333331,993.994,7321.574333333333,63979.37666666666,0,212.2,34715.91599999999,719.6700000000001,0,0,1.100333333333333,0,3196.894666666667,1991.938,0,1607.473333333333,1268.8876666666667,0.1003333333333333,4011.301666666666,0,1821.1386666666667,0,0,0.0,0,0,0,0,70.00033333333334,14824.341333333334,0,0,0,0,0,0,0,0,0,55.766666666666666,0,0,0,0,0.0,0.0,66.346,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octubre_2018,480190.28516129026,26071.386774193546,46377.93548387097,13631.778709677421,1036.86,407.42096774193556,0,39428.52774193548,20959.781935483872,2551.361612903226,0.0,19682.83225806451,5285.752258064517,911.6435483870966,75570.31612903226,1751.2693548387094,2713.803225806452,2119.8058064516135,0.0,0,804.8954838709677,1587.8361290322582,980.96,8248.414193548386,63258.47774193547,0,180.6774193548387,34687.92548387097,753.3061290322579,0,0,0.4909677419354839,0,3082.378709677419,1992.3893548387102,0,1507.759032258065,1242.3509677419356,0.05258064516129032,3876.91870967742,0,1788.4145161290317,0,0,0.0,0,0,0,0,72.07516129032258,14679.935161290323,0,0,0,0,0,0,0,0,0,47.50677419354839,0,0,0,0,0.0,0.0,438.9061290322581,932.0974193548387,0.08387096774193549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noviembre_2018,481428.49033333326,26266.18466666667,46324.70000000001,12396.698333333334,1123.3319999999999,373.57866666666666,0,36390.565,20754.912333333334,2799.9126666666666,0.0,19535.071,5876.521,939.5913333333333,77885.39533333333,1826.6740000000002,2660.978,1672.4203333333335,0.0,0,822.034,1549.1280000000002,975.1179999999999,8098.487,67083.02433333333,0,153.3,36315.053666666674,724.1536666666667,0,0,0.5876666666666667,0,3138.809,2016.4086666666667,0,1429.514,1205.7926666666667,0.1106666666666667,3718.443,0,1810.5586666666666,0,0,0.0,0,0,0,0,72.69533333333334,14195.018,0,0,0,0,0,0,0,0,0,35.355999999999995,0,0,0,0,0.0,0.0,365.6666666666667,1298.8769999999997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diciembre_2018,485203.1274193548,26569.208064516133,48581.74193548388,9596.307741935485,1424.8232258064515,382.2732258064517,0,38524.44419354839,20256.105483870964,2678.974193548387,0.0,19797.264838709678,6217.042258064516,856.5590322580646,78685.24096774192,969.2777419354838,2609.563225806451,1641.1316129032255,0.0,0,591.2087096774194,1422.7206451612903,921.231935483871,7444.652258064516,68289.50451612905,0,140.6451612903226,36817.05806129032,73.28870967741935,0,0,0.3490322580645162,0,3545.4374193548383,1836.7296774193546,0,1353.034516129032,1227.48064516129,0.02290322580645161,3272.02870967742,0,1902.0916129032257,0,0,0.0,0,0,0,0,59.14032258064516,14118.089677419355,0,0,0,0,0,0,0,0,0,29.686451612903227,0,0,0,0,0.0,0.0,394.3935483870968,1954.7248387096774,1.685483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enero_2019,481671.4599999999,26400.199999999997,50030.59,12164.51,1562.3600000000001,333.28999999999996,0,37703.3,20190.26,2671.03,0,19638.88,6282.100000000001,720.23,83726.09000000001,1306.91,2548.5600000000004,1584.75,0,0,556.1500000000001,1278.9700000000003,920.03,6975.13,69556.26000000001,0,136.39,37088.22,0,0,0,0.24,0,7558.800000000001,2177.51,0,1378.1999999999998,1288.87,0.19,2987.43,0,1854.95,0,0,0,0,0,0,0,65.21,14496.47,0,0,0,0,0,0,0,0,0,31.83,0,0,0,0,0,0,388.92,1698.5600000000002,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Febrero_2019,480734.7800000001,26530.530000000002,51590.57,12989.61,1611.78,343.9,0,36862.04,19377.399999999998,2844.04,0,19245.12,6043.049999999999,794.11,80548.73000000001,2000.9,2568.9300000000003,1509.0100000000002,0,0,818.61,1321.56,889.02,6852.849999999999,70507.35,0,163.71,34993.68,0,0,0,0.24,0,4160.93,2325.0699999999997,0,1249.69,1365.76,0.44,2946.6,0,1853.5600000000002,0,0,0,0,0,0,0,65.69,15795.81,0,0,0,0,0,0,0,0,0,25.34,0,0,0,0,0,0,459.94,1299.0900000000001,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marzo_2019,477360.82999999996,25323.63,53337.520000000004,11938.789999999999,1641.9699999999998,322.33,0,35868.56,18971.66,3094.09,0,19451.910000000003,5848.3,784.1,78782.25,1432.29,2653.08,1387.52,0,0,783.03,1350.75,858.19,7075.19,68868.42,0,170.84,35010.600000000006,0,0,0,0.23,0,4755.51,2892.89,0,1239.75,1395.78,0.8,3144.84,0,1893.03,0,0,0,0,0,0,0,65.82,14895.600000000002,0,0,0,0,0,0,0,0,0,34.03,0,0,0,0,0,0,395.15,1846.86,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abril_2019,475783.6000000001,25707.480000000003,53115.22,13588.400000000001,1626.79,317.72,0,36853.1,19161.08,3784.31,0,19465.08,5885.67,737.34,79440.01999999999,2043.66,2942.3900000000003,1312.39,0,0,779.15,1388.1299999999999,958.99,7045.709999999999,69504.87999999999,0,158.0,34207.869999999995,0,0,0,0.19,0,6802.549999999999,3165.25,0,1318.32,1487.51,0.35,4019.7,0,1880.65,0,0,0,0,0,0,0,63.82,14362.140000000001,0,0,0,0,0,0,0,0,0,35.589999999999996,0,0,0,0,0,0,380.08,1688.3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayo_2019,478635.43,25702.31,51853.030000000006,14091.5,1581.2299999999998,290.01,0,36595.380000000005,18315.38,4037.2200000000003,0,19455.68,6326.83,690.19,81574.907,2073.0499999999997,2791.7100000000005,1153.62,0,0,765.4100000000001,1317.79,976.27,7202.379999999999,70330.97,0,154.58,32351.94,0,0,0,0.22,0,7832.0599999999995,3080.7200000000003,0,1304.67,1467.72,0.14,4131.73,0,2062.94,0,0,0,0,0,0,0,62.79,13796.630000000001,0,0,0,0,0,0,0,0,0,19.799999999999997,0,0,0,0,0,0,389.81,2012.12,0,70.94,0.0,19.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junio_2019,481050.47000000003,25063.480000000003,53934.59,14953.612000000001,1525.42,298.51,0,35829.58,18712.13,3811.72,0,19594.016666666663,6343.299999999999,732.9699999999999,82145.27,1664.89,2646.8999999999996,1088.44,0,0,713.65,1209.74,939.0500000000001,4848.0,69501.59999999999,0,143.33,29186.059999999998,0,0,0,0.23,0,7641.349999999999,3226.2400000000002,0,1226.97,1503.33,0.24,4362.86,0,1947.96,0,0,0,0,0,0,0,60.11,13247.42,0,0,0,0,0,0,0,0,0,26.240000000000002,0,0,0,0,0,0,332.72,1838.9700000000003,0,369.8,0.0,466.2726666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio_2019,474514.55,24710.6,39469.3,14852.284193548387,1532.62,287.94,0,35292.66,19029.500000000004,2864.0699999999997,0,19356.219999999998,5542.119999999999,786.51,81130.73,2190.3599999999997,2534.46,1091.58,0,0,714.3699999999999,1123.99,907.42,7276.82,68808.12000000001,0,141.97,29425.530000000002,0,0,0,0.25,0,7754.03,3234.57,0,1094.8700000000001,1504.68,0.24,4057.49,0,1932.5500000000002,0,0,0,0,0,0,0,63.91,12830.75,0,0,0,0,0,0,0,0,0,51.55,0,0,0,0,0,0,309.9,1722.5300000000002,0,211.83,0.0,397.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agosto_2019,473986.41000000003,25256.75,53299.12,15727.97,1394.49,274.56,0,34950.01,18987.460000000003,3461.5599999999995,0,19614.02,6059.009999999999,744.56,81441.68,1580.8199999999997,2472.9,1070.6,0,0,697.32,1275.08,717.28,6405.969999999999,69154.42000000001,0,131.45,29555.2,0,0,0,0.28,0,7768.54,3094.46,0,1021.97,1512.86,0.1,3826.49,0,1819.06,0,0,0,0,0,0,0,57.15,12702.09,0,0,0,0,0,0,0,0,0,50.559999999999995,0,0,0,0,0,0,334.87,1671.0800000000002,0,227.36,0.0,368.79,149.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Septiembre_2019,473069.9600000001,24735.260000000002,49685.090000000004,17280.86,1297.2700000000002,249.38,0,33743.54,18688.67,3196.83,0,19835.039999999997,6290.2,722.07,82217.06999999999,1032.67,2392.14,1040.68,0,0,676.8,1287.08,817.74,6715.0,69843.27000000002,0,128.27,29012.870000000003,0,0,0,0.27,0,7859.59,3163.3,0,1025.21,1422.76,0.1,4503.47,0,1839.1999999999998,0,0,0,0,0,0,0,53.47,12765.63,0,0,0,0,0,0,0,0,0,83.97,0,0,0,0,0,0,320.37,1648.1399999999999,0,192.98,0.0,371.72,289.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Octubre_2019,477012.18,24495.25,53165.869999999995,17094.74,1434.62,263.09000000000003,0,32515.64,18540.45,3002.99,0,19293.5,6221.02,635.96,80259.73,1007.66,2436.39,1031.89,0,0,704.8699999999999,1358.1200000000001,776.24,7345.360000000001,71616.02,0,123.26,27957.97,0,0,0,0.3,0,7756.49,3099.48,0,989.31,1429.19,0.1,4168.31,0,1762.9899999999998,0,0,0,0,0,0,0,53.97,12412.070000000002,0,0,0,0,0,0,0,0,0,145.57,0,0,0,0,0,0,315.49,1647.8700000000001,0,7.61,0.0,457.36,209.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noviembre_2019,477142.97000000003,24006.49,51989.520000000004,15312.68,1405.56,247.14,0,32497.8,17955.81,2916.7199999999993,0,19555.710000000003,6267.11,633.0,77277.92,940.56,2408.26,1028.3,0,0,720.5899999999999,1362.96,792.8199999999999,7409.0,75277.2,0,120.43,28976.65,0,0,0,0.28,0,8068.370000000001,3210.91,0,939.63,1464.3100000000002,0.28,3922.68,0,1722.6599999999999,0,0,0,0,0,0,0,57.68,12086.82,0,0,0,0,0,0,0,0,0,126.89,0,0,0,0,0,0,260.08,1480.4400000000003,0,33.07,56.620000000000005,433.83,161.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diciembre_2019,484942.87,23727.960000000003,51804.71000000001,13666.18,1405.91,230.98,0,31629.8,17983.190000000002,2646.29,0,19972.4,6228.24,623.84,74556.95,1956.79,2343.21,1023.26,0,0,704.2,1213.1,804.78,7847.0,72374.57999999999,0,120.9,29819.32,0,0,0,0.28,0,8122.910000000001,3816.6,0,893.31,1494.52,0.06,3577.21,0,1730.5099999999998,0,0,0,0,0,0,0,55.63,12367.79,0,0,0,0,0,0,0,0,0,126.28,0,0,0,0,0,0,258.54,1332.67,0,50.81,222.75,415.38,130.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enero_2020,490707.3,23461.35,50726.12000000001,13211.23,1362.5,228.35,0,30148.75,18474.200000000004,2462.83,0,20357.839999999997,6738.059999999999,613.73,75689.18000000001,2660.1,2304.7400000000002,972.37,0,0,612.85,1174.22,782.84,7526.580000000001,70603.0,0,86.61,28658.22,0,0,0,0.27,0,8067.77,3705.1899999999996,0,867.51,1572.8400000000001,0.33,3521.6,0,1756.8000000000002,0,0,0,0,0,0,0,51.39,12139.449999999999,0,0,0,0,0,0,0,0,0,107.0,0,0,0,0,0,0,276.83,1292.8100000000002,0,273.38,211.19,397.8,109.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Febrero_2020,485621.39,23747.04,49675.34,16983.399999999998,1294.3799999999999,217.01,0,30177.34,19107.979999999996,2375.31,0,20648.369999999995,6346.05,576.52,73996.35,2516.7,2278.58,973.3800000000001,0,0,684.65,1178.0900000000001,776.74,4504.37,72301.93000000001,0,80.79,28156.0,0,0,0,0.25,0,7587.85,4287.83,0,838.25,1555.22,0.0,3494.76,0,1786.3,0,0,0,0,0,0,0,42.31,11943.23,0,0,0,0,0,0,0,0,0,94.91,0,0,0,0,0,0,279.94,1213.8,0,171.19,385.15,384.51,106.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marzo_2020,507815.55,23599.809999999998,49892.19,17148.58,1069.7600000000002,235.62,0,0.0,19249.289999999997,1951.0,0,21554.789999999997,4239.58,584.56,71112.28,1995.14,2341.75,987.96,0,0,688.9,1105.91,780.44,597.56,71528.43000000001,0,29.13,25012.74,0,0,0,0.24,0,7816.530000000001,4222.58,0,412.68,1463.89,0.15,3369.29,0,1732.3799999999999,0,0,0,0,0,0,0,29.71,12060.679999999998,0,0,0,0,0,0,0,0,0,89.67999999999999,0,0,0,0,0,0,226.92,865.51,0,142.32,674.8,375.1,109.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abril_2020,476487.17000000004,23367.54,47522.24,15382.93,554.03,224.26000000000002,0,0.0,18578.75,1766.62,0,21046.97,3619.6,593.35,64557.40000000001,1634.3700000000001,2366.1800000000003,937.64,0,0,261.88,979.3699999999999,748.53,470.04,65044.33,0,0.0,21037.42,0,0,0,0.24,0,7678.65,3837.6600000000003,0,0.0,1463.51,0.0,2083.64,0,1681.98,0,0,0,0,0,0,0,37.23,10794.33,0,0,0,0,0,0,0,0,0,92.65,0,0,0,0,0,0,0.0,176.62,0,126.04,622.88,300.38,87.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
